"parliament_id","snapshot_day","pers_id","parliament_size"
"NL_NT-TK_1929",1929-09-18,"NL_Fleskens_Albertus_1874",100
"NL_NT-TK_1929",1929-09-18,"NL_Gerhard_Adriaan_1858",100
"NL_NT-TK_1929",1929-09-18,"NL_Groeneweg_Suze_1875",100
"NL_NT-TK_1929",1929-09-18,"NL_Guit_Leo_1884",100
"NL_NT-TK_1929",1929-09-18,"NL_Heemskerk_Theo_1852",100
"NL_NT-TK_1929",1929-09-18,"NL_Hermans_Henri_1874",100
"NL_NT-TK_1929",1929-09-18,"NL_Hiemstra_Piet_1878",100
"NL_NT-TK_1929",1929-09-18,"NL_IJzerman_Arie_1879",100
"NL_NT-TK_1929",1929-09-18,"NL_Joekes_Dolf_1885",100
"NL_NT-TK_1929",1929-09-18,"NL_Kampschoeer_Gerardus_1891",100
"NL_NT-TK_1929",1929-09-18,"NL_Katz_Frida_1885",100
"NL_NT-TK_1929",1929-09-18,"NL_Kersten_Gerrit_1882",100
"NL_NT-TK_1929",1929-09-18,"NL_Ketelaar_Theo_1864",100
"NL_NT-TK_1929",1929-09-18,"NL_Kleerekoper_Asser_1880",100
"NL_NT-TK_1929",1929-09-18,"NL_Knottenbelt_Hendrik_1874",100
"NL_NT-TK_1929",1929-09-18,"NL_Kortenhorst_Leonardus_1886",100
"NL_NT-TK_1929",1929-09-18,"NL_Krijger_Jan_1874",100
"NL_NT-TK_1929",1929-09-18,"NL_Kuiper_Kees_1875",100
"NL_NT-TK_1929",1929-09-18,"NL_Kupers_Evert_1885",100
"NL_NT-TK_1929",1929-09-18,"NL_Lingbeek_Casper_1867",100
"NL_NT-TK_1929",1929-09-18,"NL_Lockefeer_Emile_1886",100
"NL_NT-TK_1929",1929-09-18,"NL_Loerakker_Toon_1873",100
"NL_NT-TK_1929",1929-09-18,"NL_Lovink_Hermanus_1866",100
"NL_NT-TK_1929",1929-09-18,"NL_Marchant_Henri_1869",100
"NL_NT-TK_1929",1929-09-18,"NL_Meijer_Annie_1875",100
"NL_NT-TK_1929",1929-09-18,"NL_Moller_Hendrik_1869",100
"NL_NT-TK_1929",1929-09-18,"NL_Nolens_Wilhelmus_1860",100
"NL_NT-TK_1929",1929-09-18,"NL_Oud_Pieter_1886",100
"NL_NT-TK_1929",1929-09-18,"NL_riddervanRappard_Anthon_1871",100
"NL_NT-TK_1929",1929-09-18,"NL_Rutgers_Jan_1874",100
"NL_NT-TK_1929",1929-09-18,"NL_Sannes_Goswijn_1875",100
"NL_NT-TK_1929",1929-09-18,"NL_Schaepman_Theodoor_1879",100
"NL_NT-TK_1929",1929-09-18,"NL_Schaper_Jan_1868",100
"NL_NT-TK_1929",1929-09-18,"NL_Schokking_Jan_1864",100
"NL_NT-TK_1929",1929-09-18,"NL_Schouten_Jan_1883",100
"NL_NT-TK_1929",1929-09-18,"NL_Severijn_Johannes_1883",100
"NL_NT-TK_1929",1929-09-18,"NL_Slotemaker_Jan_1869",100
"NL_NT-TK_1929",1929-09-18,"NL_Smeenk_Chris_1880",100
"NL_NT-TK_1929",1929-09-18,"NL_Snoeck_Reinhardt_1862",100
"NL_NT-TK_1929",1929-09-18,"NL_Suring_Johannes_1882",100
"NL_NT-TK_1929",1929-09-18,"NL_terLaan_Jan_1872",100
"NL_NT-TK_1929",1929-09-18,"NL_terLaan_Kornelis_1871",100
"NL_NT-TK_1929",1929-09-18,"NL_Teulings_Frans_1891",100
"NL_NT-TK_1929",1929-09-18,"NL_Tilanus_Hendrik_1884",100
"NL_NT-TK_1929",1929-09-18,"NL_Uijen_Franciscus_1878",100
"NL_NT-TK_1929",1929-09-18,"NL_vanBraambeek_Hendrik_1880",100
"NL_NT-TK_1929",1929-09-18,"NL_vandeBilt_Charles_1869",100
"NL_NT-TK_1929",1929-09-18,"NL_vandenBergh_George_1890",100
"NL_NT-TK_1929",1929-09-18,"NL_vandenHeuvel_Chris_1887",100
"NL_NT-TK_1929",1929-09-18,"NL_vandenTempel_Jan_1877",100
"NL_NT-TK_1929",1929-09-18,"NL_vanderBilt_Cornelis_1875",100
"NL_NT-TK_1929",1929-09-18,"NL_vanderHeide_Albert_1872",100
"NL_NT-TK_1929",1929-09-18,"NL_vanderMeijs_Albert_1885",100
"NL_NT-TK_1929",1929-09-18,"NL_vanderSluis_Wiebe_1881",100
"NL_NT-TK_1929",1929-09-18,"NL_vanderWaerden_Theo_1876",100
"NL_NT-TK_1929",1929-09-18,"NL_vanDijk_Jannes_1871",100
"NL_NT-TK_1929",1929-09-18,"NL_vanDis_Cornelis_1893",100
"NL_NT-TK_1929",1929-09-18,"NL_vanHellenberg_Jacques_1896",100
"NL_NT-TK_1929",1929-09-18,"NL_vanItallie_Mien_1870",100
"NL_NT-TK_1929",1929-09-18,"NL_vanKempen_Carel_1872",100
"NL_NT-TK_1929",1929-09-18,"NL_vanPoll_Max_1881",100
"NL_NT-TK_1929",1929-09-18,"NL_vanSchaik_Josef_1882",100
"NL_NT-TK_1929",1929-09-18,"NL_vanVuuren_Adrianus_1865",100
"NL_NT-TK_1929",1929-09-18,"NL_vanZadelhoff_Jan_1868",100
"NL_NT-TK_1929",1929-09-18,"NL_Visscher_Hugo_1864",100
"NL_NT-TK_1929",1929-09-18,"NL_Vliegen_Willem_1862",100
"NL_NT-TK_1929",1929-09-18,"NL_Vos_Floris_1871",100
"NL_NT-TK_1929",1929-09-18,"NL_Vos_Isidoor_1887",100
"NL_NT-TK_1929",1929-09-18,"NL_Vos_Jacobus_1871",100
"NL_NT-TK_1929",1929-09-18,"NL_Weitkamp_Jan_1870",100
"NL_NT-TK_1929",1929-09-18,"NL_Westerman_Jo_1866",100
"NL_NT-TK_1929",1929-09-18,"NL_Wijnkoop_David_1876",100
"NL_NT-TK_1929",1929-09-18,"NL_Zandt_Pieter_1880",100
"NL_NT-TK_1929",1929-09-18,"NL_Zijlstra_Albertus_1874",100
"NL_NT-TK_1933",1933-05-10,"NL_Aalberse_Piet_1871",100
"NL_NT-TK_1933",1933-05-10,"NL_Albarda_Willem_1877",100
"NL_NT-TK_1933",1933-05-10,"NL_Amelink_Herman_1881",100
"NL_NT-TK_1933",1933-05-10,"NL_Arts_Pius_1881",100
"NL_NT-TK_1933",1933-05-10,"NL_Bakker_Jouke_1873",100
"NL_NT-TK_1933",1933-05-10,"NL_baronvanBoetzelaer_Carel_1873",100
"NL_NT-TK_1933",1933-05-10,"NL_baronvanVoorst_Louis_1870",100
"NL_NT-TK_1933",1933-05-10,"NL_Bierema_Steven_1884",100
"NL_NT-TK_1933",1933-05-10,"NL_Bongaerts_Max_1875",100
"NL_NT-TK_1933",1933-05-10,"NL_Boon_Gerard_1882",100
"NL_NT-TK_1933",1933-05-10,"NL_Brautigam_Johan_1878",100
"NL_NT-TK_1933",1933-05-10,"NL_Colijn_Hendrik_1869",100
"NL_NT-TK_1933",1933-05-10,"NL_Cramer_Charles_1879",100
"NL_NT-TK_1933",1933-05-10,"NL_Deckers_Laurentius_1883",100
"NL_NT-TK_1933",1933-05-10,"NL_deGeer_Dirk_1870",100
"NL_NT-TK_1933",1933-05-10,"NL_deVisser_Lou_1878",100
"NL_NT-TK_1933",1933-05-10,"NL_deWilde_Jacob_1879",100
"NL_NT-TK_1933",1933-05-10,"NL_Drees_Willem_1886",100
"NL_NT-TK_1933",1933-05-10,"NL_Droesen_Willem_1898",100
"NL_NT-TK_1933",1933-05-10,"NL_Drop_Willem_1880",100
"NL_NT-TK_1933",1933-05-10,"NL_Duijs_Jan_1877",100
"NL_NT-TK_1933",1933-05-10,"NL_Duymaer_Lodewijk_1865",100
"NL_NT-TK_1933",1933-05-10,"NL_Ebels_Fekko_1878",100
"NL_NT-TK_1933",1933-05-10,"NL_Engels_Arnold_1869",100
"NL_NT-TK_1933",1933-05-10,"NL_Faber_Jan_1875",100
"NL_NT-TK_1933",1933-05-10,"NL_Feber_Louis_1885",100
"NL_NT-TK_1933",1933-05-10,"NL_Fleskens_Albertus_1874",100
"NL_NT-TK_1933",1933-05-10,"NL_Groen_Jaap_1887",100
"NL_NT-TK_1933",1933-05-10,"NL_Groeneweg_Suze_1875",100
"NL_NT-TK_1933",1933-05-10,"NL_Hermans_Henri_1874",100
"NL_NT-TK_1933",1933-05-10,"NL_Hiemstra_Piet_1878",100
"NL_NT-TK_1933",1933-05-10,"NL_IJsselmuiden_Joseph_1887",100
"NL_NT-TK_1933",1933-05-10,"NL_IJzerman_Arie_1879",100
"NL_NT-TK_1933",1933-05-10,"NL_Joekes_Dolf_1885",100
"NL_NT-TK_1933",1933-05-10,"NL_Kampschoeer_Gerardus_1891",100
"NL_NT-TK_1933",1933-05-10,"NL_Katz_Frida_1885",100
"NL_NT-TK_1933",1933-05-10,"NL_Kersten_Gerrit_1882",100
"NL_NT-TK_1933",1933-05-10,"NL_Ketelaar_Theo_1864",100
"NL_NT-TK_1933",1933-05-10,"NL_Knottenbelt_Hendrik_1874",100
"NL_NT-TK_1933",1933-05-10,"NL_Kortenhorst_Leonardus_1886",100
"NL_NT-TK_1933",1933-05-10,"NL_Kuiper_Kees_1875",100
"NL_NT-TK_1933",1933-05-10,"NL_Kupers_Evert_1885",100
"NL_NT-TK_1933",1933-05-10,"NL_Lingbeek_Casper_1867",100
"NL_NT-TK_1933",1933-05-10,"NL_Loerakker_Toon_1873",100
"NL_NT-TK_1933",1933-05-10,"NL_Louwes_Herman_1893",100
"NL_NT-TK_1933",1933-05-10,"NL_Lovink_Hermanus_1866",100
"NL_NT-TK_1933",1933-05-10,"NL_Marchant_Henri_1869",100
"NL_NT-TK_1933",1933-05-10,"NL_Meijer_Annie_1875",100
"NL_NT-TK_1933",1933-05-10,"NL_Moller_Hendrik_1869",100
"NL_NT-TK_1933",1933-05-10,"NL_Oud_Pieter_1886",100
"NL_NT-TK_1933",1933-05-10,"NL_riddervanRappard_Anthon_1871",100
"NL_NT-TK_1933",1933-05-10,"NL_Ruijs_Charles_1873",100
"NL_NT-TK_1933",1933-05-10,"NL_Schaper_Jan_1868",100
"NL_NT-TK_1933",1933-05-10,"NL_Schouten_Jan_1883",100
"NL_NT-TK_1933",1933-05-10,"NL_Slotemaker_Jan_1869",100
"NL_NT-TK_1933",1933-05-10,"NL_Smeenk_Chris_1880",100
"NL_NT-TK_1933",1933-05-10,"NL_Snoeck_Reinhardt_1862",100
"NL_NT-TK_1933",1933-05-10,"NL_Steinmetz_Willem_1891",100
"NL_NT-TK_1933",1933-05-10,"NL_Suring_Johannes_1882",100
"NL_NT-TK_1933",1933-05-10,"NL_terLaan_Jan_1872",100
"NL_NT-TK_1933",1933-05-10,"NL_terLaan_Kornelis_1871",100
"NL_NT-TK_1933",1933-05-10,"NL_Terpstra_Jan_1888",100
"NL_NT-TK_1933",1933-05-10,"NL_Teulings_Frans_1891",100
"NL_NT-TK_1933",1933-05-10,"NL_Thijssen_Theo_1879",100
"NL_NT-TK_1933",1933-05-10,"NL_Tilanus_Hendrik_1884",100
"NL_NT-TK_1933",1933-05-10,"NL_vanBraambeek_Hendrik_1880",100
"NL_NT-TK_1933",1933-05-10,"NL_vandeBilt_Charles_1869",100
"NL_NT-TK_1933",1933-05-10,"NL_vandenHeuvel_Chris_1887",100
"NL_NT-TK_1933",1933-05-10,"NL_vandenTempel_Jan_1877",100
"NL_NT-TK_1933",1933-05-10,"NL_vanderHeide_Albert_1872",100
"NL_NT-TK_1933",1933-05-10,"NL_vanderPutt_Henri_1887",100
"NL_NT-TK_1933",1933-05-10,"NL_vanderSluis_Wiebe_1881",100
"NL_NT-TK_1933",1933-05-10,"NL_vanderWaerden_Theo_1876",100
"NL_NT-TK_1933",1933-05-10,"NL_vanderZaal_Cornelis_1893",100
"NL_NT-TK_1933",1933-05-10,"NL_vanDijk_Jannes_1871",100
"NL_NT-TK_1933",1933-05-10,"NL_vanDis_Cornelis_1893",100
"NL_NT-TK_1933",1933-05-10,"NL_vanDobben_Cornelis_1873",100
"NL_NT-TK_1933",1933-05-10,"NL_vanHellenberg_Jacques_1896",100
"NL_NT-TK_1933",1933-05-10,"NL_vanHouten_Harm_1892",100
"NL_NT-TK_1933",1933-05-10,"NL_vanKempen_Carel_1872",100
"NL_NT-TK_1933",1933-05-10,"NL_vanPoll_Max_1881",100
"NL_NT-TK_1933",1933-05-10,"NL_vanSchaik_Josef_1882",100
"NL_NT-TK_1933",1933-05-10,"NL_vanZadelhoff_Jan_1868",100
"NL_NT-TK_1933",1933-05-10,"NL_Verschuur_Timotheus_1886",100
"NL_NT-TK_1933",1933-05-10,"NL_Vervoorn_Cornelis_1883",100
"NL_NT-TK_1933",1933-05-10,"NL_Visscher_Hugo_1864",100
"NL_NT-TK_1933",1933-05-10,"NL_Vliegen_Willem_1862",100
"NL_NT-TK_1933",1933-05-10,"NL_Vos_Isidoor_1887",100
"NL_NT-TK_1933",1933-05-10,"NL_Weitkamp_Jan_1870",100
"NL_NT-TK_1933",1933-05-10,"NL_Westerman_William_1892",100
"NL_NT-TK_1933",1933-05-10,"NL_Wielinga_Piet_1867",100
"NL_NT-TK_1933",1933-05-10,"NL_Wijnkoop_David_1876",100
"NL_NT-TK_1933",1933-05-10,"NL_Zandt_Pieter_1880",100
"NL_NT-TK_1933",1933-05-10,"NL_Zijlstra_Albertus_1874",100
"NL_NT-TK_1937",1937-06-09,"NL_Aalberse_Piet_1871",100
"NL_NT-TK_1937",1937-06-09,"NL_Albarda_Willem_1877",100
"NL_NT-TK_1937",1937-06-09,"NL_Amelink_Herman_1881",100
"NL_NT-TK_1937",1937-06-09,"NL_Andriessen_Jan_1894",100
"NL_NT-TK_1937",1937-06-09,"NL_Bachg_Franciscus_1902",100
"NL_NT-TK_1937",1937-06-09,"NL_Bajetto_Max_1881",100
"NL_NT-TK_1937",1937-06-09,"NL_Bakker_Jouke_1873",100
"NL_NT-TK_1937",1937-06-09,"NL_Beaufort_Leo_1890",100
"NL_NT-TK_1937",1937-06-09,"NL_Bierema_Steven_1884",100
"NL_NT-TK_1937",1937-06-09,"NL_Bongaerts_Max_1875",100
"NL_NT-TK_1937",1937-06-09,"NL_Cohen_Mozes_1877",100
"NL_NT-TK_1937",1937-06-09,"NL_Colijn_Hendrik_1869",100
"NL_NT-TK_1937",1937-06-09,"NL_Deckers_Laurentius_1883",100
"NL_NT-TK_1937",1937-06-09,"NL_deGeer_Dirk_1870",100
"NL_NT-TK_1937",1937-06-09,"NL_deJong_Alida_1885",100
"NL_NT-TK_1937",1937-06-09,"NL_deVisser_Lou_1878",100
"NL_NT-TK_1937",1937-06-09,"NL_deVries_Agnes_1874",100
"NL_NT-TK_1937",1937-06-09,"NL_deWilde_Jacob_1879",100
"NL_NT-TK_1937",1937-06-09,"NL_Diepenhorst_Gerrit_1889",100
"NL_NT-TK_1937",1937-06-09,"NL_Dieters_Gerhardus_1902",100
"NL_NT-TK_1937",1937-06-09,"NL_Donker_Leendert_1899",100
"NL_NT-TK_1937",1937-06-09,"NL_Drees_Willem_1886",100
"NL_NT-TK_1937",1937-06-09,"NL_Droesen_Willem_1898",100
"NL_NT-TK_1937",1937-06-09,"NL_Drop_Willem_1880",100
"NL_NT-TK_1937",1937-06-09,"NL_Duymaer_Lodewijk_1865",100
"NL_NT-TK_1937",1937-06-09,"NL_Ebels_Fekko_1878",100
"NL_NT-TK_1937",1937-06-09,"NL_Effendi_Roestam_1903",100
"NL_NT-TK_1937",1937-06-09,"NL_Faber_Jan_1875",100
"NL_NT-TK_1937",1937-06-09,"NL_graafdeMarchant_Max_1894",100
"NL_NT-TK_1937",1937-06-09,"NL_Groen_Jaap_1887",100
"NL_NT-TK_1937",1937-06-09,"NL_Hermans_Henri_1874",100
"NL_NT-TK_1937",1937-06-09,"NL_Hilgenga_Jan_1883",100
"NL_NT-TK_1937",1937-06-09,"NL_IJsselmuiden_Joseph_1887",100
"NL_NT-TK_1937",1937-06-09,"NL_IJzerman_Arie_1879",100
"NL_NT-TK_1937",1937-06-09,"NL_Joekes_Dolf_1885",100
"NL_NT-TK_1937",1937-06-09,"NL_Katz_Frida_1885",100
"NL_NT-TK_1937",1937-06-09,"NL_Kersten_Gerrit_1882",100
"NL_NT-TK_1937",1937-06-09,"NL_Kievit_Arie_1882",100
"NL_NT-TK_1937",1937-06-09,"NL_Kortenhorst_Leonardus_1886",100
"NL_NT-TK_1937",1937-06-09,"NL_Krijger_Jan_1874",100
"NL_NT-TK_1937",1937-06-09,"NL_Krol_Tjeerd_1888",100
"NL_NT-TK_1937",1937-06-09,"NL_Kuiper_Kees_1875",100
"NL_NT-TK_1937",1937-06-09,"NL_Kupers_Evert_1885",100
"NL_NT-TK_1937",1937-06-09,"NL_Loerakker_Toon_1873",100
"NL_NT-TK_1937",1937-06-09,"NL_Meijerink_Hendrik_1884",100
"NL_NT-TK_1937",1937-06-09,"NL_Mes_Aloijs_1899",100
"NL_NT-TK_1937",1937-06-09,"NL_Moller_Hendrik_1869",100
"NL_NT-TK_1937",1937-06-09,"NL_Oud_Pieter_1886",100
"NL_NT-TK_1937",1937-06-09,"NL_Posthuma_Hessel_1887",100
"NL_NT-TK_1937",1937-06-09,"NL_Roosjen_Anton_1894",100
"NL_NT-TK_1937",1937-06-09,"NL_Ruijs_Gustave_1904",100
"NL_NT-TK_1937",1937-06-09,"NL_Ruyter_Henricus_1893",100
"NL_NT-TK_1937",1937-06-09,"NL_Schilthuis_Jan_1882",100
"NL_NT-TK_1937",1937-06-09,"NL_Schouten_Jan_1883",100
"NL_NT-TK_1937",1937-06-09,"NL_Serrarens_Jos_1888",100
"NL_NT-TK_1937",1937-06-09,"NL_Slotemaker_Jan_1869",100
"NL_NT-TK_1937",1937-06-09,"NL_Smeenk_Chris_1880",100
"NL_NT-TK_1937",1937-06-09,"NL_Steenberghe_Max_1899",100
"NL_NT-TK_1937",1937-06-09,"NL_Steinmetz_Willem_1891",100
"NL_NT-TK_1937",1937-06-09,"NL_Stokvis_Jo_1875",100
"NL_NT-TK_1937",1937-06-09,"NL_Stumpel_Eduard_1879",100
"NL_NT-TK_1937",1937-06-09,"NL_Suring_Johannes_1882",100
"NL_NT-TK_1937",1937-06-09,"NL_terLaan_Jan_1872",100
"NL_NT-TK_1937",1937-06-09,"NL_Terpstra_Jan_1888",100
"NL_NT-TK_1937",1937-06-09,"NL_Teulings_Frans_1891",100
"NL_NT-TK_1937",1937-06-09,"NL_Thijssen_Theo_1879",100
"NL_NT-TK_1937",1937-06-09,"NL_Tilanus_Hendrik_1884",100
"NL_NT-TK_1937",1937-06-09,"NL_Tjalma_Jetze_1893",100
"NL_NT-TK_1937",1937-06-09,"NL_Truyen_Peter_1877",100
"NL_NT-TK_1937",1937-06-09,"NL_vanBraambeek_Hendrik_1880",100
"NL_NT-TK_1937",1937-06-09,"NL_vandenHeuvel_Chris_1887",100
"NL_NT-TK_1937",1937-06-09,"NL_vandenTempel_Jan_1877",100
"NL_NT-TK_1937",1937-06-09,"NL_vanderGoes_Marinus_1900",100
"NL_NT-TK_1937",1937-06-09,"NL_vanderPutt_Henri_1887",100
"NL_NT-TK_1937",1937-06-09,"NL_vanderSluis_Wiebe_1881",100
"NL_NT-TK_1937",1937-06-09,"NL_vanderWaerden_Theo_1876",100
"NL_NT-TK_1937",1937-06-09,"NL_vanderZaal_Cornelis_1893",100
"NL_NT-TK_1937",1937-06-09,"NL_vanDijk_Jannes_1871",100
"NL_NT-TK_1937",1937-06-09,"NL_vanDijken_Tiemen_1897",100
"NL_NT-TK_1937",1937-06-09,"NL_vanGelderen_Bob_1891",100
"NL_NT-TK_1937",1937-06-09,"NL_vanHouten_Harm_1892",100
"NL_NT-TK_1937",1937-06-09,"NL_vanLidth_Otto_1881",100
"NL_NT-TK_1937",1937-06-09,"NL_vanLienden_Kees_1897",100
"NL_NT-TK_1937",1937-06-09,"NL_vanPoll_Max_1881",100
"NL_NT-TK_1937",1937-06-09,"NL_vanSchaik_Josef_1882",100
"NL_NT-TK_1937",1937-06-09,"NL_vanSleen_Harm_1890",100
"NL_NT-TK_1937",1937-06-09,"NL_Vos_Hein_1903",100
"NL_NT-TK_1937",1937-06-09,"NL_Vos_Isidoor_1887",100
"NL_NT-TK_1937",1937-06-09,"NL_Wagenaar_Willem_1895",100
"NL_NT-TK_1937",1937-06-09,"NL_Weitkamp_Jan_1870",100
"NL_NT-TK_1937",1937-06-09,"NL_Welter_Charles_1880",100
"NL_NT-TK_1937",1937-06-09,"NL_Wendelaar_Willem_1882",100
"NL_NT-TK_1937",1937-06-09,"NL_Wijnkoop_David_1876",100
"NL_NT-TK_1937",1937-06-09,"NL_Woudenberg_Jan_1891",100
"NL_NT-TK_1937",1937-06-09,"NL_Zandt_Pieter_1880",100
"NL_NT-TK_1937",1937-06-09,"NL_Zijlstra_Albertus_1874",100
"NL_NT-TK_1945",1945-11-21,"NL_Algera_Jacob_1902",100
"NL_NT-TK_1945",1945-11-21,"NL_Amelink_Herman_1881",100
"NL_NT-TK_1945",1945-11-21,"NL_Andriessen_Jan_1894",100
"NL_NT-TK_1945",1945-11-21,"NL_Baas_Gerrit_1884",100
"NL_NT-TK_1945",1945-11-21,"NL_Bachg_Franciscus_1902",100
"NL_NT-TK_1945",1945-11-21,"NL_Bajetto_Max_1881",100
"NL_NT-TK_1945",1945-11-21,"NL_Beaufort_Leo_1890",100
"NL_NT-TK_1945",1945-11-21,"NL_Bierema_Steven_1884",100
"NL_NT-TK_1945",1945-11-21,"NL_Bijlsma_Klaas_1890",100
"NL_NT-TK_1945",1945-11-21,"NL_Bommer_Jan_1901",100
"NL_NT-TK_1945",1945-11-21,"NL_Burger_Jaap_1904",100
"NL_NT-TK_1945",1945-11-21,"NL_Deckers_Laurentius_1883",100
"NL_NT-TK_1945",1945-11-21,"NL_deGroot_Paul_1899",100
"NL_NT-TK_1945",1945-11-21,"NL_deKort_Wim_1909",100
"NL_NT-TK_1945",1945-11-21,"NL_deRuiter_Jochem_1893",100
"NL_NT-TK_1945",1945-11-21,"NL_deVink_Netty_1909",100
"NL_NT-TK_1945",1945-11-21,"NL_deVries_Agnes_1874",100
"NL_NT-TK_1945",1945-11-21,"NL_deWilde_Jacob_1879",100
"NL_NT-TK_1945",1945-11-21,"NL_Diepenhorst_Gerrit_1889",100
"NL_NT-TK_1945",1945-11-21,"NL_Donker_Leendert_1899",100
"NL_NT-TK_1945",1945-11-21,"NL_Droesen_Willem_1898",100
"NL_NT-TK_1945",1945-11-21,"NL_Duymaer_Lodewijk_1865",100
"NL_NT-TK_1945",1945-11-21,"NL_Ebels_Fekko_1878",100
"NL_NT-TK_1945",1945-11-21,"NL_Effendi_Roestam_1903",100
"NL_NT-TK_1945",1945-11-21,"NL_Goedhart_Frans_1904",100
"NL_NT-TK_1945",1945-11-21,"NL_Groen_Jaap_1887",100
"NL_NT-TK_1945",1945-11-21,"NL_Heertjes_Pieter_1907",100
"NL_NT-TK_1945",1945-11-21,"NL_Hofstra_Henk_1904",100
"NL_NT-TK_1945",1945-11-21,"NL_IJsselmuiden_Joseph_1887",100
"NL_NT-TK_1945",1945-11-21,"NL_IJzerman_Arie_1879",100
"NL_NT-TK_1945",1945-11-21,"NL_Joekes_Dolf_1885",100
"NL_NT-TK_1945",1945-11-21,"NL_Jongen_Hub_1900",100
"NL_NT-TK_1945",1945-11-21,"NL_Kievit_Arie_1882",100
"NL_NT-TK_1945",1945-11-21,"NL_Kortenhorst_Leonardus_1886",100
"NL_NT-TK_1945",1945-11-21,"NL_Korthals_Henk_1911",100
"NL_NT-TK_1945",1945-11-21,"NL_Krijger_Jan_1874",100
"NL_NT-TK_1945",1945-11-21,"NL_Krol_Tjeerd_1888",100
"NL_NT-TK_1945",1945-11-21,"NL_Kupers_Evert_1885",100
"NL_NT-TK_1945",1945-11-21,"NL_lePoole_Jaap_1914",100
"NL_NT-TK_1945",1945-11-21,"NL_Loerakker_Toon_1873",100
"NL_NT-TK_1945",1945-11-21,"NL_Meijerink_Hendrik_1884",100
"NL_NT-TK_1945",1945-11-21,"NL_Mes_Aloijs_1899",100
"NL_NT-TK_1945",1945-11-21,"NL_Palar_Nico_1900",100
"NL_NT-TK_1945",1945-11-21,"NL_Ploeg_Henk_1894",100
"NL_NT-TK_1945",1945-11-21,"NL_Posthuma_Hessel_1887",100
"NL_NT-TK_1945",1945-11-21,"NL_Receveur_Constant_1905",100
"NL_NT-TK_1945",1945-11-21,"NL_Roolvink_Eugenius_1898",100
"NL_NT-TK_1945",1945-11-21,"NL_Roosjen_Anton_1894",100
"NL_NT-TK_1945",1945-11-21,"NL_Ruijs_Gustave_1904",100
"NL_NT-TK_1945",1945-11-21,"NL_Rutgers_Jan_1874",100
"NL_NT-TK_1945",1945-11-21,"NL_Ruyter_Henricus_1893",100
"NL_NT-TK_1945",1945-11-21,"NL_Schaepman_Theodoor_1879",100
"NL_NT-TK_1945",1945-11-21,"NL_Schilthuis_Jan_1882",100
"NL_NT-TK_1945",1945-11-21,"NL_Schmal_Jan_1894",100
"NL_NT-TK_1945",1945-11-21,"NL_Schouten_Jan_1883",100
"NL_NT-TK_1945",1945-11-21,"NL_Serrarens_Jos_1888",100
"NL_NT-TK_1945",1945-11-21,"NL_Smallenbroek_Jan_1909",100
"NL_NT-TK_1945",1945-11-21,"NL_Smeenk_Chris_1880",100
"NL_NT-TK_1945",1945-11-21,"NL_Soegondo_Setyadjit_1907",100
"NL_NT-TK_1945",1945-11-21,"NL_Steinmetz_Willem_1891",100
"NL_NT-TK_1945",1945-11-21,"NL_Stokvis_Jo_1875",100
"NL_NT-TK_1945",1945-11-21,"NL_Stumpel_Eduard_1879",100
"NL_NT-TK_1945",1945-11-21,"NL_Suurhoff_Ko_1905",100
"NL_NT-TK_1945",1945-11-21,"NL_Sweens_Josephus_1900",100
"NL_NT-TK_1945",1945-11-21,"NL_Tendeloo_Corry_1897",100
"NL_NT-TK_1945",1945-11-21,"NL_tenHagen_Kees_1904",100
"NL_NT-TK_1945",1945-11-21,"NL_Terpstra_Jan_1888",100
"NL_NT-TK_1945",1945-11-21,"NL_Teulings_Frans_1891",100
"NL_NT-TK_1945",1945-11-21,"NL_Tilanus_Hendrik_1884",100
"NL_NT-TK_1945",1945-11-21,"NL_Tjalma_Jetze_1893",100
"NL_NT-TK_1945",1945-11-21,"NL_Truyen_Peter_1877",100
"NL_NT-TK_1945",1945-11-21,"NL_vanBochove_Jan_1897",100
"NL_NT-TK_1945",1945-11-21,"NL_vanBraambeek_Hendrik_1880",100
"NL_NT-TK_1945",1945-11-21,"NL_vandenBorn_Henk_1889",100
"NL_NT-TK_1945",1945-11-21,"NL_vandenBrule_Hubertus_1889",100
"NL_NT-TK_1945",1945-11-21,"NL_vandenHeuvel_Chris_1887",100
"NL_NT-TK_1945",1945-11-21,"NL_vanderBrug_Rintje_1884",100
"NL_NT-TK_1945",1945-11-21,"NL_vanderGoes_Marinus_1900",100
"NL_NT-TK_1945",1945-11-21,"NL_vanderSluis_Wiebe_1881",100
"NL_NT-TK_1945",1945-11-21,"NL_vanderZaal_Cornelis_1893",100
"NL_NT-TK_1945",1945-11-21,"NL_vanDijken_Tiemen_1897",100
"NL_NT-TK_1945",1945-11-21,"NL_vanKempen_Carel_1872",100
"NL_NT-TK_1945",1945-11-21,"NL_vanKuilenburg_Herman_1898",100
"NL_NT-TK_1945",1945-11-21,"NL_vanLienden_Kees_1897",100
"NL_NT-TK_1945",1945-11-21,"NL_vanMaarseveen_Johannes_1894",100
"NL_NT-TK_1945",1945-11-21,"NL_vanPoll_Max_1881",100
"NL_NT-TK_1945",1945-11-21,"NL_vanSchaik_Josef_1882",100
"NL_NT-TK_1945",1945-11-21,"NL_vanSleen_Harm_1890",100
"NL_NT-TK_1945",1945-11-21,"NL_vanVelthoven_Huub_1896",100
